AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.24227743,0.3418843,0.13435146,0.29329523,0.899852,1.0,0.41262335,0.003407823,0.0,0.9093902,0.40309614,0.15324894,0.4618541,1.0,0.2601952,0.15357682,0.98711175,0.29949582,0.15649414,0.30603325
0.1969925,0.30364233,0.4204887,0.27073973,0.8593472,1.0,0.6931578,0.99586546,0.0,0.96626794,0.80692065,0.6146611,0.19555822,1.0,0.12880382,0.027468214,0.99992776,0.88980496,0.01983568,0.3082721
0.40222326,0.20749182,0.1856362,0.393869,0.6894635,1.0,0.30946627,0.47703648,1.0,0.86570597,0.53417283,0.2640621,0.54531986,1.0,0.34993282,0.32070684,0.99588627,0.1557551,0.2255889,0.15234235
0.4466229,0.29900435,0.18206741,0.3872814,0.38208115,0.0,0.17333111,0.007181297,1.0,0.41017172,0.60616857,0.33487737,0.47949815,0.0,0.35390824,0.38361952,0.04521943,0.19492754,0.13777936,0.07973844
0.664826,0.6498685,0.44675624,0.2635164,0.14815636,0.0,0.2325864,0.03156036,0.0,0.2592255,0.33000895,0.43672353,0.42752463,1.0,0.5987811,0.09851795,0.9732569,0.44427526,0.07157277,0.5048266
0.4560953,0.3562303,0.3985851,0.37411264,0.502393,1.0,0.39607355,0.4424505,1.0,0.714124,0.7793291,0.1573032,0.23465204,1.0,0.22874759,0.07487098,0.99960214,0.22116323,0.31246844,0.039093997
0.5497679,0.56351167,0.12454299,0.38963875,0.56930417,1.0,0.4571256,0.72350323,0.0,0.8936201,0.5388819,0.27187672,0.17405702,1.0,0.2414663,0.02942369,0.99984777,0.73210865,0.61242336,0.17182267
0.30861732,0.22753121,0.09200734,0.38405934,0.4430591,1.0,0.36891255,0.09067046,0.0,0.70467037,0.6709665,0.16233969,0.38927215,0.0,0.5614988,0.69375044,0.49260893,0.17794682,0.42262515,0.11013512
0.3214834,0.06405831,0.77503616,0.2667288,0.83998173,1.0,0.6040457,0.9937571,1.0,0.84592366,0.76655084,0.18440677,0.23840468,1.0,0.20577411,0.08607999,0.9821421,0.15832835,0.02783109,0.23131521
0.32681,0.2463155,0.63665515,0.32912135,0.87785625,1.0,0.58491814,0.76446617,1.0,0.9182771,0.7097758,0.33999136,0.33880842,1.0,0.15817773,0.30653894,0.9644895,0.21725981,0.15177481,0.8427561
0.17682077,0.12763081,0.13497593,0.26745218,0.84885967,1.0,0.26091108,0.95217574,0.0,0.93891,0.5081798,0.26697072,0.3342419,1.0,0.17423984,0.046723567,0.99853134,0.39670464,0.05280557,0.22033699
0.40669727,0.3136361,0.2785475,0.27963796,0.7744906,0.0,0.5073008,0.89673656,0.0,0.9325133,0.71050817,0.28086844,0.29127857,1.0,0.2563428,0.029345782,0.99941146,0.16292141,0.26079527,0.47465122
0.49221763,0.31627828,0.35421354,0.2983114,0.8238438,0.0,0.44793397,0.74016035,1.0,0.9165328,0.7364755,0.16073257,0.19527858,1.0,0.31936207,0.04674681,0.9990095,0.5108506,0.22708109,0.094175324
0.35513175,0.29280236,0.31017867,0.24340984,0.8729618,1.0,0.465617,0.7714879,1.0,0.9141326,0.8180343,0.53879744,0.6868614,1.0,0.49397922,0.53334785,0.16999643,0.17796431,0.37751916,0.2563688
0.44028452,0.32110885,0.18550822,0.29871064,0.88375574,1.0,0.6218707,0.9897289,0.0,0.9648416,0.73022175,0.059889343,0.1777419,1.0,0.2603275,0.04885594,0.99909854,0.5761303,0.4681381,0.59567887
0.3883794,0.4693783,0.2608622,0.35476813,0.34386587,0.0,0.20096064,0.09166139,1.0,0.4547229,0.56124616,0.056791063,0.49498722,1.0,0.66770875,0.35071686,0.77281255,0.7676381,0.62633806,0.069058746
0.35825935,0.47345632,0.15907581,0.26581523,0.8681526,1.0,0.37339324,0.6802891,0.0,0.93874264,0.7572011,0.4544724,0.45356634,0.0,0.25699455,0.44066378,0.94661266,0.054513045,0.21575345,0.5664271
0.33523238,0.16696486,0.34290373,0.2795565,0.63769364,1.0,0.36717594,0.9886502,0.0,0.7947203,0.66981566,0.15781565,0.46021023,1.0,0.6044107,0.1093837,0.99842644,0.27014774,0.04464682,0.11678828
0.508145,0.35629985,0.13295375,0.2833726,0.8734225,1.0,0.43123507,0.99913955,0.0,0.9641101,0.6259017,0.27421036,0.23701197,1.0,0.28708908,0.06885068,0.9982899,0.30093852,0.11620177,0.9099905
0.48905206,0.2664917,0.28146103,0.4259012,0.3911729,0.0,0.25344953,0.4053651,1.0,0.8242581,0.5094603,0.25265074,0.26569068,1.0,0.31646305,0.16489744,0.9993851,0.49675205,0.052955367,0.033301823
0.43826318,0.39699826,0.32386532,0.3804189,0.863862,1.0,0.40187597,0.81788194,1.0,0.6751994,0.5438407,0.28460354,0.47851777,0.0,0.31942925,0.69360894,0.83567804,0.4743365,0.15737835,0.377739
0.39504123,0.061015256,0.5220749,0.30202508,0.12047482,0.0,0.32974353,0.104792066,0.0,0.064918086,0.5486081,0.4023676,0.47908342,0.0,0.84812057,0.6306435,0.002021173,0.23121653,0.2786076,0.49995875
0.4242934,0.37116748,0.42410582,0.33923373,0.24131413,0.0,0.18579048,0.025286864,1.0,0.25287652,0.40034384,0.44485256,0.6747692,0.0,0.56643766,0.50181556,0.5087764,0.20150806,0.5288524,0.0859257
0.5379205,0.22763687,0.06579214,0.4044964,0.15906106,0.0,0.2786613,0.21526784,0.0,0.17291528,0.51723,0.28627697,0.65720636,0.0,0.50050676,0.73177457,0.026797205,0.030254027,0.1521553,0.021536274
0.33256528,0.1568702,0.61721224,0.25978947,0.8376395,1.0,0.48044488,0.79119146,1.0,0.94589794,0.66252303,0.17399155,0.16979231,1.0,0.28145644,0.03094701,0.99759066,0.4877299,0.076384164,0.12834343
0.46654242,0.3093148,0.4244865,0.3089355,0.87874925,1.0,0.42482957,0.2766197,1.0,0.8523502,0.46312043,0.14570189,0.3685122,1.0,0.17353237,0.20623107,0.9947554,0.22687885,0.11927987,0.8382049
0.32577008,0.50347793,0.70035213,0.28309163,0.6619574,1.0,0.4672705,0.30042103,0.0,0.60471463,0.64245284,0.3026089,0.32017398,1.0,0.7649247,0.18136331,0.985743,0.13439403,0.08759695,0.76211065
0.42693263,0.14614792,0.59141207,0.39191985,0.16645758,1.0,0.18008643,0.06520753,0.0,0.28306505,0.41094175,0.13960044,0.29451618,1.0,0.45911703,0.4595562,0.010056621,0.07661133,0.48690942,0.11067501
0.4959888,0.6111105,0.4075709,0.40882212,0.71855813,1.0,0.22783026,0.8351176,0.0,0.817079,0.43768784,0.35433048,0.36366007,0.0,0.18876876,0.14014459,0.79614574,0.2948815,0.08696185,0.04231346
0.51759845,0.43512762,0.26446447,0.31483525,0.6422839,0.0,0.3934696,0.5142396,0.0,0.8167938,0.47545832,0.38007134,0.4867652,1.0,0.42745134,0.044592395,0.97101384,0.12110251,0.20346788,0.35190028
0.32217613,0.26769623,0.18944383,0.2771806,0.92695725,1.0,0.67114687,0.6459557,1.0,0.9417877,0.7305256,0.13821916,0.19180244,1.0,0.15307845,0.0819461,0.99506277,0.36896434,0.035573654,0.15216546
0.37896127,0.12638173,0.193664,0.40493956,0.24387638,0.0,0.31332147,0.07202899,1.0,0.21928002,0.5854155,0.31515518,0.5091188,0.0,0.6041491,0.40056843,0.07170663,0.4065963,0.32557008,0.026218893
0.389486,0.3519244,0.2470963,0.40971154,0.46234566,0.0,0.4587087,0.7090039,1.0,0.57061166,0.56681865,0.10474831,0.31494328,1.0,0.6410714,0.017948601,0.9990221,0.40108415,0.08315149,0.4324772
0.3169598,0.18471949,0.36975023,0.28746873,0.13670245,0.0,0.1940091,0.029316843,0.0,0.10095685,0.15888815,0.2710716,0.3330391,0.0,0.3851591,0.087625824,0.99341655,0.23970616,0.23388882,0.33064073
0.34622642,0.28862676,0.55263495,0.2883764,0.88670576,1.0,0.34986278,0.78282064,1.0,0.7636116,0.76489234,0.24297401,0.22054562,1.0,0.1638243,0.05318785,0.9988921,0.3182116,0.14119221,0.6070999
0.28877804,0.25531965,0.25948924,0.3399271,0.6374059,1.0,0.5043181,0.92959464,1.0,0.6066865,0.6400422,0.86831796,0.38242295,1.0,0.7032268,0.26102477,0.9985775,0.19719934,0.14320712,0.28319997
0.3030348,0.26688382,0.46681672,0.23363961,0.8965112,1.0,0.66584593,0.966292,1.0,0.9596485,0.84394634,0.17618425,0.19282737,1.0,0.35497683,0.011090711,0.998946,0.24676946,0.39806393,0.40424818
0.25155407,0.20898888,0.49497387,0.2964704,0.5524423,1.0,0.40262762,0.49879816,0.0,0.8210726,0.55977523,0.13731204,0.3367293,1.0,0.48325986,0.21438754,0.9828919,0.22283347,0.048883863,0.16444096
0.43457386,0.29313725,0.1014975,0.25347906,0.86219275,1.0,0.5147174,0.3852624,1.0,0.918956,0.5825314,0.6924207,0.4899849,1.0,0.434627,0.09141774,0.99935216,0.36514154,0.06874275,0.57156116
0.4128321,0.21823555,0.53717154,0.22740169,0.13669537,0.0,0.3676908,0.003815592,0.0,0.03886299,0.26408058,0.31331062,0.4547433,0.0,0.30739552,0.42703807,0.04646738,0.19341975,0.2466018,0.70630634
0.25151548,0.21636693,0.35208446,0.24355172,0.57015,1.0,0.49205485,0.9923464,1.0,0.89853907,0.6068732,0.2310567,0.31158412,1.0,0.51965487,0.047609974,0.9993513,0.17144826,0.07957086,0.12506378
0.4288079,0.3217917,0.43481776,0.27684742,0.8118577,1.0,0.5477097,0.06858609,1.0,0.8792494,0.72429115,0.17853045,0.6568065,0.0,0.55915225,0.5935453,0.3471895,0.13705525,0.80732524,0.32822827
0.17181031,0.29820412,0.32179114,0.4116684,0.52508694,1.0,0.4351074,0.87411726,0.0,0.75367624,0.7057339,0.16715318,0.2850001,1.0,0.42213285,0.43184856,0.9985605,0.26918343,0.050250717,0.2550724
0.42107114,0.55445546,0.34892222,0.33547476,0.9045325,1.0,0.6539862,0.90868723,0.0,0.9137489,0.75785255,0.941138,0.57412666,0.0,0.5236629,0.7007479,0.5908422,0.18632255,0.061290342,0.8505969
0.42441294,0.5274192,0.36260286,0.27285656,0.8879899,1.0,0.5505968,0.92319435,1.0,0.8953426,0.8331766,0.1570718,0.36706564,1.0,0.39982754,0.1479545,0.9966989,0.30648994,0.15509765,0.3535521
0.50828624,0.449597,0.4701917,0.399015,0.63806057,1.0,0.45015132,0.0038498226,0.0,0.6166399,0.36015984,0.1432052,0.26750073,1.0,0.18813464,0.046276,0.99187684,0.36657742,0.015949413,0.48350295
0.47421938,0.35325748,0.17938466,0.2859533,0.52876353,1.0,0.4573956,0.5054392,0.0,0.46052608,0.4965769,0.57793427,0.40957913,1.0,0.15087853,0.52604973,0.56547385,0.20960055,0.23873964,0.45361456
0.21332987,0.2308269,0.21089923,0.2790512,0.6061422,1.0,0.54459596,0.3501528,0.0,0.6660224,0.7054335,0.053489693,0.36038354,1.0,0.5722629,0.7146513,0.04689258,0.12368894,0.29099393,0.16022062
0.63153726,0.55208284,0.283223,0.36676815,0.7904192,1.0,0.32665607,0.9154495,1.0,0.935632,0.76075065,0.2604921,0.2758919,1.0,0.21960588,0.33766627,0.99652976,0.3504012,0.12350253,0.07145197
0.3011731,0.20728455,0.15695079,0.35541305,0.22667292,0.0,0.19606182,0.09664308,1.0,0.35044667,0.8124445,0.4591704,0.5054816,0.0,0.44995508,0.5402007,0.0040540416,0.128403,0.06548273,0.031606548
0.2265897,0.22231612,0.2855287,0.29362208,0.75418264,1.0,0.43471053,0.3964899,1.0,0.78548336,0.61731726,0.6477363,0.3366329,1.0,0.44670513,0.48815545,0.99842215,0.30462947,0.14833938,0.32083464
0.27587858,0.30858085,0.24688855,0.2862673,0.866512,1.0,0.6457879,0.83886164,1.0,0.9508847,0.69358903,0.47655267,0.32247996,1.0,0.23637882,0.04255593,0.99964476,0.2378199,0.13950774,0.31477797
0.5683097,0.28374422,0.11360422,0.37800798,0.09666269,1.0,0.13542806,0.00033062173,1.0,0.07180301,0.74680966,0.31092182,0.43113047,0.0,0.7548244,0.66878796,0.26220092,0.08192104,0.7120269,0.036261104
0.69508266,0.5359574,0.52458453,0.33993524,0.8800962,1.0,0.7333277,0.99129665,0.0,0.9806491,0.66241807,0.48848724,0.13827206,1.0,0.23814037,0.025475204,0.9997644,0.6090758,0.15480188,0.26346382
0.50973153,0.5746218,0.61691743,0.23668545,0.87428135,1.0,0.60767764,0.9242424,0.0,0.95037794,0.9005797,0.42863902,0.19449274,1.0,0.21229371,0.028078621,0.98956853,0.18261285,0.05930656,0.3889514
0.41189212,0.4141966,0.47887748,0.39960366,0.3821497,0.0,0.33135396,0.025614897,0.0,0.24261823,0.72397757,0.4277745,0.5385757,0.0,0.3768195,0.5051861,0.13018893,0.043848995,0.09049082,0.19025289
0.66498345,0.4369404,0.52925235,0.5412478,0.49708515,1.0,0.2777143,0.90699786,1.0,0.6649088,0.6431016,0.40629607,0.22229157,1.0,0.4701637,0.03208905,0.99582124,0.5562058,0.038875747,0.15510589
0.30432826,0.11841733,0.6636566,0.4257242,0.31548986,0.0,0.35735548,0.34371692,0.0,0.4610098,0.5433022,0.16610861,0.26097625,1.0,0.41652885,0.113013834,0.9976463,0.38200927,0.34493738,0.11508725
0.3770639,0.4356015,0.46776783,0.24145904,0.6397995,1.0,0.56572837,0.5827129,0.0,0.65127903,0.76373947,0.30873352,0.3753256,1.0,0.4814248,0.67508554,0.94637454,0.19678065,0.5203348,0.46912596
0.49092355,0.36096784,0.14813952,0.3362408,0.7249897,1.0,0.30849627,0.9886015,1.0,0.87092805,0.49844843,0.28263745,0.29335153,1.0,0.31484565,0.025829496,0.996855,0.45696968,0.08807761,0.7292943
0.527615,0.36726812,0.22577415,0.6598165,0.11252501,0.0,0.18538257,0.05261301,0.0,0.23564024,0.6063631,0.2702244,0.47219095,0.0,0.49203834,0.6770888,0.02955284,0.122784376,0.21815577,0.06200601
0.43515092,0.2324845,0.26261792,0.24507415,0.6956295,1.0,0.5204351,0.5115606,1.0,0.8273349,0.4040736,0.2745817,0.59249204,1.0,0.33307028,0.55193007,0.9948585,0.18471044,0.07970116,0.10571015
0.29505512,0.19128908,0.6234396,0.29482335,0.69182044,0.0,0.41887003,0.7537616,0.0,0.80852807,0.46960413,0.5270247,0.6920751,0.0,0.34756425,0.72822315,0.05250922,0.0801168,0.28450543,0.19705361
0.46145973,0.3005126,0.4048374,0.3701158,0.23768276,1.0,0.3356425,0.31763852,0.0,0.27017602,0.51376265,0.45734578,0.2918302,1.0,0.5292747,0.020628126,0.99496424,0.3839216,0.04880302,0.0940282
0.570631,0.590119,0.23864841,0.28986368,0.5180952,0.0,0.3363444,0.3042133,1.0,0.49242538,0.44088852,0.85337204,0.27276915,1.0,0.55323607,0.062232763,0.9682719,0.1808403,0.109741196,0.56846315
0.66414285,0.62704134,0.21520147,0.426277,0.6862521,1.0,0.34102115,0.97335905,1.0,0.587653,0.47616726,0.48984057,0.22595362,1.0,0.24424778,0.0116956765,0.99971277,0.82952243,0.012139688,0.19818865
0.26815426,0.2553962,0.1150933,0.291321,0.42158884,1.0,0.52645665,0.9206921,1.0,0.7957839,0.8574611,0.34548688,0.5088168,1.0,0.53177124,0.23942535,0.9982836,0.3412582,0.5556991,0.12392564
0.32599193,0.25716743,0.6557385,0.2948659,0.78563136,1.0,0.42303282,0.9505082,0.0,0.53526807,0.5850151,0.27360204,0.30638832,1.0,0.20419495,0.066792004,0.9983004,0.18160057,0.18080121,0.4092393
0.3857139,0.33776402,0.40169677,0.3221254,0.90475696,1.0,0.5709369,0.9872485,0.0,0.96536547,0.8350769,0.32822764,0.400701,1.0,0.23619439,0.18104987,0.9997938,0.3424233,0.2167335,0.16450664
0.46148747,0.2242035,0.17596535,0.29277936,0.8612753,1.0,0.41802862,0.9661415,0.0,0.9012102,0.6274202,0.2748175,0.17534316,1.0,0.49536815,0.10266518,0.99733764,0.32972193,0.083794676,0.16865614
0.5520911,0.48812637,0.44315094,0.28401008,0.07138438,0.0,0.289279,0.006315867,0.0,0.025391435,0.2813348,0.53401357,0.40483707,0.0,0.52516013,0.26627272,0.8908398,0.18166128,0.06775019,0.3288856
0.41890565,0.25977185,0.4392934,0.28978956,0.8145473,1.0,0.54323,0.9974826,0.0,0.92738825,0.5171064,0.3316594,0.2258416,1.0,0.29389903,0.08169666,0.997129,0.2300213,0.15551703,0.22687744
0.6704414,0.44858098,0.13473397,0.3399698,0.25114748,0.0,0.37061352,0.094425276,0.0,0.33544627,0.22401606,0.24399044,0.5571543,0.0,0.37988374,0.5625255,0.5895641,0.26688877,0.14352107,0.67626137
0.31893846,0.2585106,0.2932183,0.28522596,0.7124358,1.0,0.49376866,0.23921421,0.0,0.9626683,0.7280367,0.42984936,0.28075376,1.0,0.22669311,0.032590285,0.9526012,0.2399948,0.19873396,0.11666376
0.23935932,0.115829274,0.5477335,0.25013608,0.81646883,1.0,0.69583803,0.48420262,1.0,0.84014446,0.66220623,0.60259247,0.26652828,1.0,0.485584,0.042567734,0.9999515,0.5377031,0.031592533,0.71599567
0.33045924,0.08560217,0.20737493,0.3369432,0.3602556,1.0,0.15203226,0.0018989037,1.0,0.22355022,0.7273191,0.634721,0.5186137,0.0,0.4073528,0.4336074,0.25423828,0.047636285,0.25623822,0.0365329
0.52624273,0.44132376,0.32859227,0.3912657,0.8564104,1.0,0.5129405,0.8415597,0.0,0.88238156,0.79501796,0.33268964,0.18453592,1.0,0.43155885,0.042129945,0.9997584,0.21843386,0.06181417,0.14766389
0.47340298,0.47724533,0.11566667,0.29254872,0.826644,1.0,0.6389791,0.3498315,0.0,0.9668736,0.8777932,0.46468145,0.16500224,1.0,0.22452626,0.021514047,0.9921821,0.4409285,0.07942073,0.06285864
0.33763996,0.44231638,0.37848464,0.37711927,0.5237542,1.0,0.35212597,0.9881936,1.0,0.7579305,0.5902493,0.21024998,0.24981171,1.0,0.55389106,0.35353112,0.9985361,0.23507637,0.73642254,0.08973971
0.35933188,0.38513958,0.4542027,0.33513707,0.78672665,1.0,0.5114769,0.6154508,1.0,0.88757366,0.8811985,0.18123934,0.28095034,1.0,0.28788605,0.031448882,0.9983382,0.45287758,0.105578415,0.32986426
0.4662946,0.24745238,0.09196015,0.4097993,0.8517468,1.0,0.23386994,0.388758,1.0,0.9288148,0.6814125,0.51409864,0.21929304,1.0,0.30926833,0.10234995,0.99506867,0.5659913,0.14387386,0.03504162
0.21139273,0.133337,0.37122616,0.41431805,0.36319363,1.0,0.24447104,0.98987913,1.0,0.43998224,0.8113697,0.59328306,0.48521817,1.0,0.7920858,0.56516284,0.99130577,0.380406,0.33511886,0.04135153
0.57256883,0.42562118,0.44058657,0.28313246,0.78027046,1.0,0.4551038,0.99150205,0.0,0.9037342,0.63949513,0.2897041,0.22629762,1.0,0.30318508,0.032541618,0.9996474,0.51267487,0.15470713,0.23943456
0.39986795,0.3714952,0.41408977,0.28702956,0.8619603,1.0,0.6817089,0.30401936,0.0,0.9171171,0.60986847,0.25659418,0.49850613,1.0,0.42205903,0.6943107,0.7989958,0.2325894,0.5541594,0.26381078
0.67068964,0.39320618,0.48369586,0.3426276,0.64106375,1.0,0.47166303,0.012438461,0.0,0.34757012,0.50032675,0.14709005,0.21727115,1.0,0.3633888,0.01919213,0.98772544,0.36863852,0.02609946,0.16176759
0.550211,0.39283133,0.11822494,0.6276603,0.7104091,1.0,0.20806913,0.46947923,0.0,0.85225,0.670519,0.32358462,0.19362065,1.0,0.5684109,0.062060833,0.9984359,0.25193265,0.41064557,0.085155755
0.19034758,0.30734208,0.1945402,0.34936526,0.8719454,1.0,0.5049654,0.35753325,0.0,0.7884267,0.8389922,0.27115694,0.31997675,0.0,0.18820761,0.052628584,0.9965495,0.20479652,0.08119381,0.83228713
0.5259403,0.3311623,0.5534887,0.27420846,0.5526935,1.0,0.45112228,0.94644403,1.0,0.6816086,0.5782497,0.2724896,0.33230552,1.0,0.57419264,0.047864888,0.9955805,0.46299845,0.06302714,0.40867156
0.36492968,0.4841944,0.73284,0.23649867,0.89713705,1.0,0.67001575,0.8678141,1.0,0.939979,0.79668874,0.22971411,0.19359319,1.0,0.14427815,0.043379836,0.99961394,0.078715526,0.052799005,0.46629366
0.23928171,0.24404955,0.27644807,0.34011006,0.16947868,0.0,0.27665251,0.42248717,0.0,0.14078352,0.43047562,0.36598516,0.4859943,0.0,0.42032385,0.81357384,0.20303027,0.03700889,0.2779979,0.09690711
0.25711426,0.2264718,0.52138907,0.26504138,0.8915767,0.0,0.54222786,0.9348899,0.0,0.93455005,0.5269253,0.23781389,0.27860194,1.0,0.29513973,0.0827447,0.9941199,0.12711549,0.080565974,0.40779257
0.42045012,0.2626034,0.44091982,0.3062118,0.8504216,0.0,0.5646842,0.9592043,0.0,0.7551485,0.63071245,0.2402563,0.6608938,1.0,0.2557012,0.50558454,0.99609876,0.33864057,0.26064017,0.4753974
0.4730524,0.41879717,0.19330002,0.2808432,0.9467345,1.0,0.63336253,0.7624375,0.0,0.9810891,0.80793536,0.08781389,0.14209458,1.0,0.13582338,0.012534087,0.9995271,0.3910864,0.09780923,0.34706593
0.7273458,0.5373815,0.38723826,0.36542568,0.09693876,0.0,0.09992998,0.0619323,0.0,0.026876237,0.37336382,0.5451227,0.6392513,0.0,0.49609998,0.50689423,0.48709378,0.31598616,0.50440985,0.0808467
0.49320754,0.5575143,0.1617097,0.30855662,0.8452066,1.0,0.34892747,0.65776414,1.0,0.9208144,0.6518279,0.20550866,0.46661124,1.0,0.41801667,0.045341846,0.9780141,0.7176371,0.02105418,0.9202114
0.7565419,0.7680155,0.21305947,0.61979544,0.41749224,0.0,0.22224292,0.40249532,1.0,0.47534183,0.30283225,0.45351976,0.40289325,1.0,0.4220019,0.06345358,0.99440837,0.4991709,0.041614175,0.29488117
0.24854009,0.24039488,0.27990147,0.266289,0.71123356,1.0,0.5174111,0.30979073,1.0,0.7886059,0.71979964,0.07868864,0.26707363,1.0,0.20159872,0.30371392,0.9958812,0.11692681,0.58286667,0.41225412
0.61921924,0.7757856,0.26972124,0.68981814,0.5102299,1.0,0.1569838,0.039974984,1.0,0.7958639,0.63681287,0.10308186,0.32942328,1.0,0.41544288,0.053525496,0.9979559,0.099055156,0.07893664,0.0944641
0.2067937,0.21566276,0.114770375,0.23639716,0.9353113,1.0,0.51994526,0.47582877,0.0,0.93103987,0.874717,0.08817689,0.2563556,1.0,0.29825667,0.024030343,0.9999229,0.35227227,0.22754583,0.4055444
0.53923786,0.5632315,0.36933947,0.4528594,0.5712561,0.0,0.37585592,0.97760016,0.0,0.9284842,0.6703802,0.06218772,0.18280743,1.0,0.37098122,0.22770123,0.9939855,0.3100167,0.24258614,0.13706006
0.36641857,0.37388453,0.4779338,0.30253953,0.631944,0.0,0.52176434,0.60797405,0.0,0.8044591,0.5775264,0.71483076,0.43637928,0.0,0.3695578,0.49587458,0.6614494,0.16396895,0.2943465,0.83809894
0.2475457,0.29126167,0.18602906,0.4444661,0.48555717,0.0,0.30059925,0.055991452,1.0,0.7481515,0.5129629,0.08158263,0.5532941,1.0,0.60692525,0.2242809,0.9038567,0.2282572,0.038894217,0.20300683
0.54669666,0.35859498,0.1524658,0.28870237,0.797788,1.0,0.34005702,0.75969434,1.0,0.89751226,0.857804,0.44340527,0.24575028,1.0,0.79977006,0.053495064,0.9986719,0.37553978,0.1736918,0.11886735
0.31553826,0.2844037,0.1992999,0.28023288,0.84623986,1.0,0.45915663,0.6450529,0.0,0.76177204,0.6121646,0.26719883,0.5169652,1.0,0.24750747,0.41030747,0.91996175,0.25974593,0.28340226,0.1880145
0.53672093,0.18174225,0.630064,0.27767754,0.2440022,0.0,0.43935174,0.003918742,0.0,0.122138545,0.46167466,0.09856818,0.38729605,1.0,0.37305146,0.59523183,0.2949308,0.19520415,0.27332172,0.7304729
0.61554635,0.5316075,0.29699454,0.5046616,0.71383893,0.0,0.28709868,0.015918517,0.0,0.73630446,0.6057038,0.35201395,0.29008833,1.0,0.5942984,0.050770853,0.9916363,0.3011571,0.13249001,0.06799361
0.44550672,0.20753033,0.6936786,0.37401977,0.09366491,0.0,0.29862013,0.0049778842,1.0,0.06018519,0.40067077,0.3431571,0.35283262,0.0,0.5480899,0.50220704,0.8362561,0.36438382,0.045695193,0.14983642
0.37496886,0.32226837,0.2404933,0.27044168,0.82304144,0.0,0.43539703,0.2196473,1.0,0.7291051,0.77367026,0.5335851,0.45712233,1.0,0.47098276,0.5741916,0.9939003,0.119677365,0.5874334,0.5774025
0.28832215,0.30354664,0.368222,0.23300457,0.9447282,1.0,0.698463,0.9049745,1.0,0.98818856,0.82621753,0.24443978,0.114658445,1.0,0.23821615,0.012184557,0.9996331,0.42710862,0.09451555,0.7984398
0.34104896,0.28902617,0.38579416,0.2778379,0.5699397,0.0,0.4147442,0.07305248,1.0,0.5641525,0.57541126,0.3309041,0.5698486,0.0,0.5873721,0.6143782,0.4159999,0.2274346,0.18349327,0.77756405
0.79908085,0.51148856,0.44439217,0.51972884,0.27876943,1.0,0.19352375,0.542377,1.0,0.3019109,0.35316488,0.20777608,0.3162376,1.0,0.59697324,0.046495624,0.9992711,0.61163175,0.14052726,0.16378914
0.40857357,0.34732622,0.14004485,0.22270183,0.9223656,1.0,0.661465,0.9742187,1.0,0.98729277,0.6263243,0.062992014,0.12879334,1.0,0.09002481,0.021794723,0.9999857,0.6716891,0.14663233,0.27010673
0.5229341,0.61534387,0.3770248,0.29793292,0.41320005,0.0,0.4871445,0.057467707,0.0,0.5565874,0.45468622,0.13114148,0.43005309,1.0,0.38418868,0.3917704,0.98581266,0.25980037,0.2129474,0.8367741
0.50146776,0.29911357,0.08164507,0.29959393,0.2243298,0.0,0.19476627,0.0027321426,0.0,0.27263403,0.2338351,0.043650884,0.34110066,1.0,0.3781023,0.030863237,0.9994809,0.6459336,0.047752466,0.17946115
0.6833247,0.31013986,0.59969705,0.23770307,0.8207447,1.0,0.48574504,0.98185825,1.0,0.8976344,0.7141208,0.4635615,0.24613886,1.0,0.30871034,0.022746034,0.99982256,0.77443516,0.07480762,0.8817122
0.5923319,0.35252458,0.3880683,0.34790358,0.43707588,1.0,0.2880078,0.07181911,0.0,0.39135644,0.56710076,0.13649301,0.31898525,1.0,0.45385444,0.2208423,0.8558283,0.22585368,0.06294016,0.65462613
0.36997497,0.06368365,0.61159074,0.39363784,0.58460903,1.0,0.26114976,0.96470755,0.0,0.7787566,0.5227873,0.6314081,0.44542116,1.0,0.5558378,0.6105983,0.07980897,0.053401306,0.30200344,0.12401968
0.2845591,0.38620538,0.4276582,0.2619207,0.280051,0.0,0.49695656,0.28529254,0.0,0.22727083,0.50930756,0.57115597,0.5569386,0.0,0.6419585,0.6020321,0.5347089,0.21459149,0.46552098,0.37225047
0.29641527,0.26019996,0.22174083,0.3588533,0.87132823,1.0,0.33783,0.9639387,1.0,0.9114696,0.5504588,0.6147576,0.20583965,1.0,0.27850202,0.02298806,0.99848914,0.59854645,0.15419272,0.20421086
0.30584812,0.46481204,0.24677157,0.29052538,0.83381987,1.0,0.35644332,0.81420463,1.0,0.7769975,0.75258845,0.27928117,0.4674974,1.0,0.4011381,0.54061186,0.99908924,0.26269177,0.19908634,0.28654748
0.46485317,0.21792857,0.6371673,0.44110957,0.32163417,1.0,0.21441744,0.8150981,1.0,0.2779443,0.7243273,0.44033945,0.32839158,1.0,0.6586253,0.018828813,0.9995956,0.7834572,0.14969262,0.10852238
0.25116047,0.33547255,0.29801887,0.23662837,0.878654,1.0,0.6296232,0.25056022,0.0,0.822739,0.7192273,0.06445905,0.4833299,0.0,0.07066656,0.07515083,0.9514994,0.17933239,0.13104512,0.3389186
